time_s,throttle,setpoint,brake,speed_m_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
6.8500,1.0000,33.0000,0.0000,10.9044,-6.8951,-0.0273,0.0608
6.8600,1.0000,33.0000,0.0000,10.9729,-6.8442,-0.0274,0.0666
6.8700,1.0000,33.0000,0.0000,11.0412,-6.8307,-0.0278,0.0720
6.8800,1.0000,33.0000,0.0000,11.1091,-6.7924,-0.0276,0.0727
6.8900,1.0000,33.0000,0.0000,11.1769,-6.7738,-0.0281,0.1343
6.9000,1.0000,33.0000,0.0000,11.2443,-6.7406,-0.0347,0.2364
6.9100,1.0000,33.0000,0.0000,11.3115,-6.7195,-0.0326,0.2240
6.9200,1.0000,33.0000,0.0000,11.3784,-6.6964,-0.0302,0.2005
6.9300,1.0000,33.0000,0.0000,11.4454,-6.6972,-0.0308,-0.2280
6.9400,1.0000,33.0000,0.0000,11.5115,-6.6124,-0.0628,-0.9445
6.9500,1.0000,33.0000,0.0000,11.5780,-6.6451,-0.0467,-0.7929
6.9600,1.0000,33.0000,0.0000,11.6444,-6.6387,-0.0366,-0.6655
6.9700,1.0000,33.0000,0.0000,11.7106,-6.6193,-0.0305,-0.5461
6.9800,1.0000,33.0000,0.0000,11.7767,-6.6157,-0.0273,-0.4529
6.9900,1.0000,33.0000,0.0000,11.8427,-6.6010,-0.0252,-0.3686
7.0000,1.0000,33.0000,0.0000,11.9087,-6.5940,-0.0242,-0.3014
7.0100,1.0000,33.0000,0.0000,11.9745,-6.5830,-0.0236,-0.2383
7.0200,1.0000,33.0000,0.0000,12.0402,-6.5753,-0.0235,-0.1863
7.0300,1.0000,33.0000,0.0000,12.1059,-6.5658,-0.0239,-0.1448
7.0400,1.0000,33.0000,0.0000,12.1715,-6.5580,-0.0239,-0.1078
7.0500,1.0000,33.0000,0.0000,12.2370,-6.5496,-0.0243,-0.0792
7.0600,1.0000,33.0000,0.0000,12.3024,-6.5424,-0.0247,-0.0534
7.0700,1.0000,33.0000,0.0000,12.3678,-6.5347,-0.0247,-0.0324
7.0800,1.0000,33.0000,0.0000,12.4330,-6.5279,-0.0250,-0.0143
7.0900,1.0000,33.0000,0.0000,12.4982,-6.5210,-0.0251,0.0006
7.1000,1.0000,33.0000,0.0000,12.5634,-6.5145,-0.0255,0.0146
7.1100,1.0000,33.0000,0.0000,12.6285,-6.5082,-0.0256,0.0250
7.1200,1.0000,33.0000,0.0000,12.6935,-6.5021,-0.0258,0.0294
7.1300,1.0000,33.0000,0.0000,12.7585,-6.4964,-0.0258,0.0412
7.1400,1.0000,33.0000,0.0000,12.8234,-6.4898,-0.0262,0.0771
7.1500,1.0000,33.0000,0.0000,12.8882,-6.4877,-0.0301,0.1794
7.1600,1.0000,33.0000,0.0000,12.9530,-6.4800,-0.0300,0.1761
7.1700,1.0000,33.0000,0.0000,13.0178,-6.4738,-0.0282,0.1621
7.1800,1.0000,33.0000,0.0000,13.0825,-6.4688,-0.0270,0.1443
7.1900,1.0000,33.0000,0.0000,13.1471,-6.4635,-0.0265,0.1322
7.2000,1.0000,33.0000,0.0000,13.2117,-6.4586,-0.0260,0.1200
7.2100,1.0000,33.0000,0.0000,13.2762,-6.4536,-0.0259,0.1096
7.2200,1.0000,33.0000,0.0000,13.3407,-6.4490,-0.0260,0.0997
7.2300,1.0000,33.0000,0.0000,13.4052,-6.4444,-0.0257,0.0922
7.2400,1.0000,33.0000,0.0000,13.4696,-6.4399,-0.0259,0.0850
7.2500,1.0000,33.0000,0.0000,13.5339,-6.4356,-0.0259,0.0780
7.2600,1.0000,33.0000,0.0000,13.5982,-6.4314,-0.0259,0.0729
7.2700,1.0000,33.0000,0.0000,13.6625,-6.4273,-0.0260,0.0677
7.2800,1.0000,33.0000,0.0000,13.7267,-6.4232,-0.0259,0.0628
7.2900,1.0000,33.0000,0.0000,13.7909,-6.4192,-0.0261,0.0582
7.3000,1.0000,33.0000,0.0000,13.8551,-6.4156,-0.0261,0.0562
7.3100,1.0000,33.0000,0.0000,13.9192,-6.4118,-0.0262,0.0536
7.3200,1.0000,33.0000,0.0000,13.9833,-6.4081,-0.0261,0.0488
7.3300,1.0000,33.0000,0.0000,14.0473,-6.4046,-0.0261,0.0477
7.3400,1.0000,33.0000,0.0000,14.1113,-6.4012,-0.0261,0.0472
7.3500,1.0000,33.0000,0.0000,14.1753,-6.3975,-0.0263,0.0445
7.3600,1.0000,33.0000,0.0000,14.2393,-6.3942,-0.0261,0.0420
7.3700,1.0000,33.0000,0.0000,14.3032,-6.3908,-0.0261,0.0394
7.3800,1.0000,33.0000,0.0000,14.3670,-6.3874,-0.0262,0.0376
7.3900,1.0000,33.0000,0.0000,14.4309,-6.3845,-0.0261,0.0413
7.4000,1.0000,33.0000,0.0000,14.4947,-6.3809,-0.0262,0.0338
7.4100,1.0000,33.0000,0.0000,14.5585,-6.3781,-0.0262,0.0338
7.4200,1.0000,33.0000,0.0000,14.6222,-6.3748,-0.0261,0.0362
7.4300,1.0000,33.0000,0.0000,14.6859,-6.3717,-0.0264,0.0331
7.4400,1.0000,33.0000,0.0000,14.7496,-6.3688,-0.0263,0.0342
7.4500,1.0000,33.0000,0.0000,14.8132,-6.3614,-0.0271,0.0244
7.4600,1.0000,33.0000,0.0000,14.8769,-6.3616,-0.0264,0.1568
7.4700,1.0000,33.0000,0.0000,14.9404,-6.3542,-0.0378,0.1355
7.4800,1.0000,33.0000,0.0000,15.0039,-6.3484,-0.0449,0.1342
7.4900,1.0000,33.0000,0.0000,15.0674,-6.3467,-0.0466,0.2264
7.5000,1.0000,33.0000,0.0000,15.1309,-6.3525,-0.0365,-0.1547
7.5100,1.0000,33.0000,0.0000,15.1944,-6.3525,-0.0305,-0.4176
7.5200,1.0000,33.0000,0.0000,15.2580,-6.3583,-0.0272,-0.3485
7.5300,1.0000,33.0000,0.0000,15.3215,-6.3554,-0.0254,-0.2935
7.5400,1.0000,33.0000,0.0000,15.3851,-6.3545,-0.0242,-0.2413
7.5500,1.0000,33.0000,0.0000,15.4486,-6.3523,-0.0238,-0.1993
7.5600,1.0000,33.0000,0.0000,15.5121,-6.3499,-0.0237,-0.1660
7.5700,1.0000,33.0000,0.0000,15.5756,-6.3478,-0.0236,-0.1312
7.5800,1.0000,33.0000,0.0000,15.6390,-6.3449,-0.0237,-0.1124
7.5900,1.0000,33.0000,0.0000,15.7025,-6.3423,-0.0239,-0.0861
7.6000,1.0000,33.0000,0.0000,15.7659,-6.3396,-0.0241,-0.0654
7.6100,1.0000,33.0000,0.0000,15.8292,-6.3367,-0.0245,-0.0479
7.6200,1.0000,33.0000,0.0000,15.8926,-6.3336,-0.0247,-0.0383
7.6300,1.0000,33.0000,0.0000,15.9559,-6.3307,-0.0251,-0.0287
7.6400,1.0000,33.0000,0.0000,16.0191,-6.3252,-0.0232,-0.0953
7.6500,1.0000,33.0000,0.0000,16.0824,-6.3307,-0.0171,-0.0581
7.6600,1.0000,33.0000,0.0000,16.1457,-6.3284,-0.0153,-0.0464
7.6700,1.0000,33.0000,0.0000,16.2089,-6.3202,-0.0151,-0.0478
7.6800,1.0000,33.0000,0.0000,16.2722,-6.3259,-0.0163,0.0799
7.6900,1.0000,33.0000,0.0000,16.3354,-6.3231,-0.0077,-0.1259
7.7000,1.0000,33.0000,0.0000,16.3984,-6.3000,-0.0012,-0.5700
7.7100,1.0000,33.0000,0.0000,16.4615,-6.3122,-0.0117,-0.4962
7.7200,1.0000,33.0000,0.0000,16.5247,-6.3120,-0.0197,-0.4171
7.7300,1.0000,33.0000,0.0000,16.5878,-6.3110,-0.0244,-0.3428
7.7400,1.0000,33.0000,0.0000,16.6509,-6.3093,-0.0271,-0.2856
7.7500,1.0000,33.0000,0.0000,16.7139,-6.3080,-0.0284,-0.2345
7.7600,1.0000,33.0000,0.0000,16.7770,-6.3059,-0.0291,-0.1921
7.7700,1.0000,33.0000,0.0000,16.8400,-6.3038,-0.0294,-0.1550
7.7800,1.0000,33.0000,0.0000,16.9031,-6.3017,-0.0291,-0.1238
7.7900,1.0000,33.0000,0.0000,16.9660,-6.2992,-0.0288,-0.0972
7.8000,1.0000,33.0000,0.0000,17.0290,-6.2969,-0.0284,-0.0740
7.8100,1.0000,33.0000,0.0000,17.0920,-6.2943,-0.0280,-0.0580
7.8200,1.0000,33.0000,0.0000,17.1549,-6.2918,-0.0273,-0.0403
7.8300,1.0000,33.0000,0.0000,17.2177,-6.2832,-0.0251,-0.1574
7.8400,1.0000,33.0000,0.0000,17.2805,-6.2840,-0.0145,-0.1279
7.8500,1.0000,33.0000,0.0000,17.3434,-6.2822,-0.0083,-0.1031
7.8600,1.0000,33.0000,0.0000,17.4062,-6.2798,-0.0052,-0.0798
7.8700,1.0000,33.0000,0.0000,17.4690,-6.2807,-0.0021,-0.0736
7.8800,1.0000,33.0000,0.0000,17.5317,-6.2695,-0.0032,-0.1771
7.8900,1.0000,33.0000,0.0000,17.5944,-6.2706,-0.0138,-0.1434
7.9000,1.0000,33.0000,0.0000,17.6571,-6.2687,-0.0200,-0.1181
7.9100,1.0000,33.0000,0.0000,17.7197,-6.2668,-0.0239,-0.0911
7.9200,1.0000,33.0000,0.0000,17.7824,-6.2645,-0.0260,-0.0734
7.9300,1.0000,33.0000,0.0000,17.8450,-6.2624,-0.0273,-0.0545
7.9400,1.0000,33.0000,0.0000,17.9076,-6.2599,-0.0279,-0.0406
7.9500,1.0000,33.0000,0.0000,17.9702,-6.2578,-0.0280,-0.0279
7.9600,1.0000,33.0000,0.0000,18.0327,-6.2550,-0.0282,-0.0208
7.9700,1.0000,33.0000,0.0000,18.0953,-6.2529,-0.0280,-0.0079
7.9800,1.0000,33.0000,0.0000,18.1578,-6.2502,-0.0277,-0.0041
7.9900,1.0000,33.0000,0.0000,18.2202,-6.2477,-0.0275,0.0030
8.0000,1.0000,33.0000,0.0000,18.2827,-6.2450,-0.0274,0.0057
8.0100,1.0000,33.0000,0.0000,18.3451,-6.2422,-0.0270,0.0073
8.0200,1.0000,33.0000,0.0000,18.4075,-6.2399,-0.0269,0.0137
8.0300,1.0000,33.0000,0.0000,18.4699,-6.2370,-0.0266,0.0116
8.0400,1.0000,33.0000,0.0000,18.5322,-6.2346,-0.0264,0.0156
8.0500,1.0000,33.0000,0.0000,18.5945,-6.2319,-0.0264,0.0171
8.0600,1.0000,33.0000,0.0000,18.6568,-6.2292,-0.0262,0.0174
8.0700,1.0000,33.0000,0.0000,18.7191,-6.2263,-0.0260,0.0183
8.0800,1.0000,33.0000,0.0000,18.7813,-6.2239,-0.0259,0.0196
8.0900,1.0000,33.0000,0.0000,18.8436,-6.2210,-0.0258,0.0165
8.1000,1.0000,33.0000,0.0000,18.9057,-6.2185,-0.0256,0.0195
8.1100,1.0000,33.0000,0.0000,18.9679,-6.2157,-0.0255,0.0183
8.1200,1.0000,33.0000,0.0000,19.0300,-6.2130,-0.0255,0.0166
8.1300,1.0000,33.0000,0.0000,19.0921,-6.2105,-0.0254,0.0177
8.1400,1.0000,33.0000,0.0000,19.1542,-6.2077,-0.0253,0.0173
8.1500,1.0000,33.0000,0.0000,19.2163,-6.2042,-0.0277,0.0245
8.1600,1.0000,33.0000,0.0000,19.2783,-6.2023,-0.0279,0.0541
8.1700,1.0000,33.0000,0.0000,19.3403,-6.1985,-0.0303,0.0462
8.1800,1.0000,33.0000,0.0000,19.4022,-6.1960,-0.0316,0.0416
8.1900,1.0000,33.0000,0.0000,19.4642,-6.1930,-0.0322,0.0365
8.2000,1.0000,33.0000,0.0000,19.5261,-6.1903,-0.0326,0.0331
8.2100,1.0000,33.0000,0.0000,19.5879,-6.1876,-0.0324,0.0276
8.2200,1.0000,33.0000,0.0000,19.6498,-6.1850,-0.0323,0.0243
8.2300,1.0000,33.0000,0.0000,19.7116,-6.1821,-0.0320,0.0230
8.2400,1.0000,33.0000,0.0000,19.7734,-6.1796,-0.0316,0.0212
8.2500,1.0000,33.0000,0.0000,19.8352,-6.1768,-0.0312,0.0174
8.2600,1.0000,33.0000,0.0000,19.8969,-6.1743,-0.0311,0.0156
8.2700,1.0000,33.0000,0.0000,19.9586,-6.1716,-0.0306,0.0143
8.2800,1.0000,33.0000,0.0000,20.0203,-6.1689,-0.0304,0.0141
8.2900,1.0000,33.0000,0.0000,20.0820,-6.1663,-0.0301,0.0094
8.3000,1.0000,33.0000,0.0000,20.1436,-6.1636,-0.0301,0.0120
8.3100,1.0000,33.0000,0.0000,20.2052,-6.1621,-0.0318,0.0358
8.3200,1.0000,33.0000,0.0000,20.2668,-6.1592,-0.0332,0.0351
8.3300,1.0000,33.0000,0.0000,20.3284,-6.1562,-0.0343,0.0303
8.3400,1.0000,33.0000,0.0000,20.3899,-6.1533,-0.0345,0.0226
8.3500,1.0000,33.0000,0.0000,20.4514,-6.1508,-0.0344,0.0221
8.3600,1.0000,33.0000,0.0000,20.5129,-6.1481,-0.0344,0.0205
8.3700,0.9999,33.0000,0.0000,20.5744,-6.1451,-0.0365,0.0473
8.3800,0.9997,33.0000,0.0000,20.6358,-6.1419,-0.0334,0.0518
8.3900,0.9994,33.0000,0.0000,20.6972,-6.1388,-0.0311,0.0434
8.4000,0.9991,33.0000,0.0000,20.7585,-6.1357,-0.0296,0.0375
8.4100,0.9987,33.0000,0.0000,20.8199,-6.1323,-0.0286,0.0286
8.4200,0.9983,33.0000,0.0000,20.8812,-6.1293,-0.0279,0.0246
8.4300,0.9977,33.0000,0.0000,20.9424,-6.1253,-0.0276,0.0231
8.4400,0.9971,33.0000,0.0000,21.0036,-6.1211,-0.0274,0.0194
8.4500,0.9965,33.0000,0.0000,21.0648,-6.1167,-0.0272,0.0144
8.4600,0.9958,33.0000,0.0000,21.1259,-6.1115,-0.0273,0.0105
8.4700,0.9950,33.0000,0.0000,21.1870,-6.1066,-0.0270,0.0105
8.4800,0.9941,33.0000,0.0000,21.2480,-6.1005,-0.0273,0.0065
8.4900,0.9932,33.0000,0.0000,21.3089,-6.0944,-0.0271,0.0100
8.5000,0.9922,33.0000,0.0000,21.3698,-6.0871,-0.0272,0.0053
8.5100,0.9912,33.0000,0.0000,21.4306,-6.0799,-0.0291,0.0207
8.5200,0.9901,33.0000,0.0000,21.4913,-6.0726,-0.0281,0.0372
8.5300,0.9890,33.0000,0.0000,21.5520,-6.0633,-0.0261,0.0290
8.5400,0.9878,33.0000,0.0000,21.6125,-6.0537,-0.0251,0.0236
8.5500,0.9865,33.0000,0.0000,21.6729,-6.0434,-0.0245,0.0213
8.5600,0.9852,33.0000,0.0000,21.7333,-6.0329,-0.0242,0.0195
8.5700,0.9839,33.0000,0.0000,21.7935,-6.0207,-0.0240,0.0122
8.5800,0.9825,33.0000,0.0000,21.8536,-6.0089,-0.0239,0.0102
8.5900,0.9811,33.0000,0.0000,21.9135,-5.9959,-0.0240,0.0090
8.6000,0.9796,33.0000,0.0000,21.9733,-5.9822,-0.0240,0.0065
8.6100,0.9781,33.0000,0.0000,22.0330,-5.9679,-0.0240,0.0066
8.6200,0.9766,33.0000,0.0000,22.0925,-5.9526,-0.0240,0.0059
8.6300,0.9750,33.0000,0.0000,22.1519,-5.9370,-0.0241,0.0063
8.6400,0.9734,33.0000,0.0000,22.2111,-5.9204,-0.0241,0.0039
8.6500,0.9718,33.0000,0.0000,22.2702,-5.9031,-0.0240,0.0006
8.6600,0.9701,33.0000,0.0000,22.3290,-5.8851,-0.0241,0.0033
8.6700,0.9684,33.0000,0.0000,22.3877,-5.8668,-0.0241,-0.0006
8.6800,0.9667,33.0000,0.0000,22.4461,-5.8474,-0.0240,0.0018
8.6900,0.9650,33.0000,0.0000,22.5044,-5.8273,-0.0240,0.0017
8.7000,0.9632,33.0000,0.0000,22.5625,-5.8067,-0.0241,0.0021
8.7100,0.9615,33.0000,0.0000,22.6203,-5.7854,-0.0238,0.0002
8.7200,0.9597,33.0000,0.0000,22.6780,-5.7636,-0.0238,0.0022
8.7300,0.9579,33.0000,0.0000,22.7354,-5.7407,-0.0238,-0.0040
8.7400,0.9561,33.0000,0.0000,22.7926,-5.7180,-0.0236,0.0005
8.7500,0.9542,33.0000,0.0000,22.8495,-5.6942,-0.0237,0.0026
8.7600,0.9524,33.0000,0.0000,22.9062,-5.6696,-0.0234,0.0001
8.7700,0.9506,33.0000,0.0000,22.9627,-5.6448,-0.0235,0.0021
8.7800,0.9487,33.0000,0.0000,23.0188,-5.6190,-0.0232,-0.0007
8.7900,0.9469,33.0000,0.0000,23.0748,-5.5933,-0.0232,-0.0019
8.8000,0.9450,33.0000,0.0000,23.1304,-5.5670,-0.0231,0.0020
8.8100,0.9432,33.0000,0.0000,23.1858,-5.5397,-0.0230,-0.0014
8.8200,0.9413,33.0000,0.0000,23.2410,-5.5124,-0.0228,0.0004
8.8300,0.9395,33.0000,0.0000,23.2958,-5.4848,-0.0227,-0.0004
8.8400,0.9377,33.0000,0.0000,23.3504,-5.4560,-0.0225,0.0000
8.8500,0.9358,33.0000,0.0000,23.4047,-5.4276,-0.0224,-0.0025
8.8600,0.9340,33.0000,0.0000,23.4586,-5.3986,-0.0223,0.0031
8.8700,0.9322,33.0000,0.0000,23.5123,-5.3690,-0.0221,-0.0012
8.8800,0.9304,33.0000,0.0000,23.5657,-5.3392,-0.0221,0.0039
8.8900,0.9286,33.0000,0.0000,23.6188,-5.3091,-0.0220,0.0009
8.9000,0.9268,33.0000,0.0000,23.6716,-5.2786,-0.0218,-0.0004
8.9100,0.9250,33.0000,0.0000,23.7241,-5.2481,-0.0217,-0.0002
8.9200,0.9233,33.0000,0.0000,23.7763,-5.2176,-0.0215,0.0030
8.9300,0.9215,33.0000,0.0000,23.8281,-5.1863,-0.0215,-0.0007
8.9400,0.9198,33.0000,0.0000,23.8797,-5.1550,-0.0212,0.0034
8.9500,0.9181,33.0000,0.0000,23.9309,-5.1235,-0.0211,0.0014
8.9600,0.9164,33.0000,0.0000,23.9818,-5.0920,-0.0208,0.0010
8.9700,0.9147,33.0000,0.0000,24.0324,-5.0600,-0.0208,0.0030
8.9800,0.9131,33.0000,0.0000,24.0827,-5.0282,-0.0206,-0.0011
8.9900,0.9114,33.0000,0.0000,24.1327,-4.9963,-0.0206,0.0014
9.0000,0.9098,33.0000,0.0000,24.1823,-4.9644,-0.0204,0.0006
9.0100,0.9082,33.0000,0.0000,24.2316,-4.9324,-0.0202,0.0025
9.0200,0.9067,33.0000,0.0000,24.2806,-4.9000,-0.0200,-0.0004
9.0300,0.9051,33.0000,0.0000,24.3293,-4.8683,-0.0198,0.0020
9.0400,0.9036,33.0000,0.0000,24.3777,-4.8361,-0.0197,0.0008
9.0500,0.9021,33.0000,0.0000,24.4257,-4.8040,-0.0196,0.0015
9.0600,0.9006,33.0000,0.0000,24.4735,-4.7720,-0.0195,0.0025
9.0700,0.8991,33.0000,0.0000,24.5209,-4.7400,-0.0194,0.0004
9.0800,0.8977,33.0000,0.0000,24.5679,-4.7083,-0.0193,-0.0003
9.0900,0.8963,33.0000,0.0000,24.6147,-4.6762,-0.0191,0.0018
9.1000,0.8949,33.0000,0.0000,24.6611,-4.6444,-0.0189,-0.0005
9.1100,0.8935,33.0000,0.0000,24.7073,-4.6133,-0.0188,0.0012
9.1200,0.8922,33.0000,0.0000,24.7531,-4.5818,-0.0186,0.0009
9.1300,0.8909,33.0000,0.0000,24.7986,-4.5507,-0.0184,0.0037
9.1400,0.8896,33.0000,0.0000,24.8438,-4.5197,-0.0184,0.0024
9.1500,0.8883,33.0000,0.0000,24.8887,-4.4884,-0.0182,-0.0007
9.1600,0.8870,33.0000,0.0000,24.9333,-4.4580,-0.0181,0.0016
9.1700,0.8858,33.0000,0.0000,24.9775,-4.4275,-0.0179,0.0052
9.1800,0.8846,33.0000,0.0000,25.0215,-4.3972,-0.0179,-0.0021
9.1900,0.8834,33.0000,0.0000,25.0652,-4.3674,-0.0176,0.0010
9.2000,0.8822,33.0000,0.0000,25.1086,-4.3375,-0.0176,0.0010
9.2100,0.8811,33.0000,0.0000,25.1516,-4.3077,-0.0174,0.0014
9.2200,0.8800,33.0000,0.0000,25.1944,-4.2786,-0.0173,0.0016
9.2300,0.8789,33.0000,0.0000,25.2369,-4.2496,-0.0171,0.0025
9.2400,0.8778,33.0000,0.0000,25.2791,-4.2206,-0.0171,0.0036
9.2500,0.8767,33.0000,0.0000,25.3211,-4.1922,-0.0170,0.0002
9.2600,0.8757,33.0000,0.0000,25.3627,-4.1641,-0.0168,0.0005
9.2700,0.8747,33.0000,0.0000,25.4041,-4.1363,-0.0166,-0.0006
9.2800,0.8737,33.0000,0.0000,25.4451,-4.1086,-0.0166,0.0032
9.2900,0.8727,33.0000,0.0000,25.4859,-4.0808,-0.0165,0.0013
9.3000,0.8718,33.0000,0.0000,25.5265,-4.0541,-0.0163,0.0027
9.3100,0.8708,33.0000,0.0000,25.5668,-4.0270,-0.0162,0.0001
9.3200,0.8699,33.0000,0.0000,25.6068,-4.0007,-0.0160,0.0026
9.3300,0.8690,33.0000,0.0000,25.6465,-3.9747,-0.0159,0.0001
9.3400,0.8681,33.0000,0.0000,25.6860,-3.9488,-0.0159,0.0031
9.3500,0.8672,33.0000,0.0000,25.7252,-3.9230,-0.0158,-0.0010
9.3600,0.8664,33.0000,0.0000,25.7642,-3.8979,-0.0157,0.0031
9.3700,0.8655,33.0000,0.0000,25.8029,-3.8729,-0.0155,0.0007
9.3800,0.8647,33.0000,0.0000,25.8414,-3.8485,-0.0155,0.0017
9.3900,0.8639,33.0000,0.0000,25.8797,-3.8239,-0.0153,-0.0007
9.4000,0.8631,33.0000,0.0000,25.9177,-3.8000,-0.0152,0.0049
9.4100,0.8623,33.0000,0.0000,25.9554,-3.7762,-0.0152,0.0009
9.4200,0.8615,33.0000,0.0000,25.9930,-3.7527,-0.0150,0.0003
9.4300,0.8607,33.0000,0.0000,26.0303,-3.7294,-0.0150,0.0037
9.4400,0.8600,33.0000,0.0000,26.0673,-3.7066,-0.0147,-0.0012
9.4500,0.8592,33.0000,0.0000,26.1042,-3.6842,-0.0148,0.0021
9.4600,0.8585,33.0000,0.0000,26.1408,-3.6615,-0.0147,-0.0008
9.4700,0.8578,33.0000,0.0000,26.1772,-3.6396,-0.0145,0.0003
9.4800,0.8571,33.0000,0.0000,26.2134,-3.6180,-0.0145,0.0011
9.4900,0.8564,33.0000,0.0000,26.2493,-3.5963,-0.0144,0.0018
9.5000,0.8557,33.0000,0.0000,26.2851,-3.5753,-0.0142,0.0036
9.5100,0.8550,33.0000,0.0000,26.3206,-3.5542,-0.0142,0.0014
9.5200,0.8544,33.0000,0.0000,26.3559,-3.5337,-0.0141,0.0014
9.5300,0.8537,33.0000,0.0000,26.3911,-3.5131,-0.0140,0.0016
9.5400,0.8530,33.0000,0.0000,26.4260,-3.4929,-0.0140,-0.0005
9.5500,0.8524,33.0000,0.0000,26.4607,-3.4729,-0.0138,0.0000
9.5600,0.8517,33.0000,0.0000,26.4953,-3.4533,-0.0138,0.0024
9.5700,0.8511,33.0000,0.0000,26.5296,-3.4338,-0.0137,0.0008
9.5800,0.8505,33.0000,0.0000,26.5638,-3.4164,-0.0137,-0.0358
9.5900,0.8498,33.0000,0.0000,26.5977,-3.3968,-0.0135,-0.0998
9.6000,0.8492,33.0000,0.0000,26.6315,-3.3792,-0.0135,-0.0869
9.6100,0.8486,33.0000,0.0000,26.6651,-3.3607,-0.0134,-0.0735
9.6200,0.8480,33.0000,0.0000,26.6986,-3.3426,-0.0133,-0.0595
9.6300,0.8474,33.0000,0.0000,26.7318,-3.3245,-0.0133,-0.0484
9.6400,0.8468,33.0000,0.0000,26.7649,-3.3066,-0.0132,-0.0435
9.6500,0.8462,33.0000,0.0000,26.7978,-3.2888,-0.0131,-0.0331
9.6600,0.8456,33.0000,0.0000,26.8305,-3.2709,-0.0130,-0.0316
9.6700,0.8450,33.0000,0.0000,26.8630,-3.2537,-0.0129,-0.0203
9.6800,0.8444,33.0000,0.0000,26.8954,-3.2366,-0.0129,-0.0194
9.6900,0.8438,33.0000,0.0000,26.9276,-3.2207,-0.0129,-0.0215
9.7000,0.8432,33.0000,0.0000,26.9596,-3.2021,-0.0128,-0.0928
9.7100,0.8426,33.0000,0.0000,26.9915,-3.1853,-0.0126,-0.0763
9.7200,0.8420,33.0000,0.0000,27.0231,-3.1685,-0.0126,-0.0633
9.7300,0.8415,33.0000,0.0000,27.0547,-3.1519,-0.0126,-0.0535
9.7400,0.8409,33.0000,0.0000,27.0860,-3.1353,-0.0125,-0.0448
9.7500,0.8403,33.0000,0.0000,27.1172,-3.1189,-0.0124,-0.0359
9.7600,0.8397,33.0000,0.0000,27.1482,-3.1027,-0.0123,-0.0293
9.7700,0.8392,33.0000,0.0000,27.1791,-3.0867,-0.0122,-0.0247
9.7800,0.8386,33.0000,0.0000,27.2098,-3.0710,-0.0122,-0.0158
9.7900,0.8380,33.0000,0.0000,27.2404,-3.0552,-0.0121,-0.0140
9.8000,0.8375,33.0000,0.0000,27.2708,-3.0396,-0.0121,-0.0118
9.8100,0.8369,33.0000,0.0000,27.3010,-3.0239,-0.0120,-0.0069
9.8200,0.8364,33.0000,0.0000,27.3311,-3.0087,-0.0119,-0.0069
9.8300,0.8358,33.0000,0.0000,27.3610,-2.9932,-0.0119,-0.0031
9.8400,0.8352,33.0000,0.0000,27.3908,-2.9778,-0.0119,-0.0010
9.8500,0.8347,33.0000,0.0000,27.4204,-2.9629,-0.0118,-0.0026
9.8600,0.8341,33.0000,0.0000,27.4499,-2.9480,-0.0117,0.0022
9.8700,0.8336,33.0000,0.0000,27.4792,-2.9327,-0.0116,0.0008
9.8800,0.8330,33.0000,0.0000,27.5084,-2.9181,-0.0116,0.0023
9.8900,0.8325,33.0000,0.0000,27.5374,-2.9030,-0.0115,0.0027
9.9000,0.8319,33.0000,0.0000,27.5663,-2.8885,-0.0114,0.0031
9.9100,0.8314,33.0000,0.0000,27.5951,-2.8738,-0.0114,0.0053
9.9200,0.8308,33.0000,0.0000,27.6237,-2.8593,-0.0114,0.0039
9.9300,0.8303,33.0000,0.0000,27.6521,-2.8448,-0.0113,0.0034
9.9400,0.8297,33.0000,0.0000,27.6804,-2.8303,-0.0112,0.0051
9.9500,0.8292,33.0000,0.0000,27.7087,-2.8265,-0.0112,-0.1949
9.9600,0.8286,33.0000,0.0000,27.7368,-2.8099,-0.0112,-0.6464
9.9700,0.8280,33.0000,0.0000,27.7648,-2.8021,-0.0111,-0.5473
9.9800,0.8274,33.0000,0.0000,27.7927,-2.7895,-0.0111,-0.4594
9.9900,0.8269,33.0000,0.0000,27.8205,-2.7767,-0.0110,-0.3869
10.0000,0.8263,33.0000,0.0000,27.8481,-2.7632,-0.0109,-0.3237
10.0100,0.8230,33.0000,0.0000,27.8856,-3.7481,-0.0965,-106.8665
10.0200,0.8241,33.0000,0.0000,27.9068,-2.1269,0.1481,24.8656
10.0300,0.8248,33.0000,0.0000,27.9290,-2.2148,0.0918,21.2624
10.0400,0.8254,33.0000,0.0000,27.9517,-2.2758,0.0568,18.1581
10.0500,0.8258,33.0000,0.0000,27.9750,-2.3222,0.0345,15.4809
10.0600,0.8261,33.0000,0.0000,27.9985,-2.3565,0.0203,13.1736
10.0700,0.8263,33.0000,0.0000,28.0224,-2.3825,0.0115,11.1900
10.0800,0.8264,33.0000,0.0000,28.0464,-2.4019,0.0055,9.4822
10.0900,0.8264,33.0000,0.0000,28.0705,-2.4164,0.0016,8.0116
10.1000,0.8264,33.0000,0.0000,28.0948,-2.4263,-0.0008,6.7538
10.1100,0.8264,33.0000,0.0000,28.1191,-2.4328,-0.0026,5.6681
10.1200,0.8262,33.0000,0.0000,28.1435,-2.4368,-0.0038,4.7418
10.1300,0.8261,33.0000,0.0000,28.1679,-2.4387,-0.0046,3.9515
